"date_time";"fuseau_hor";"dt_posix";"puissance"
"2016-06-01T01:00:00+02:00";"+02:00";2016-06-01 01:00:00;451,5
"2016-06-01T02:00:00+02:00";"+02:00";2016-06-01 02:00:00;382,333333333
"2016-06-01T03:00:00+02:00";"+02:00";2016-06-01 03:00:00;343,833333333
"2016-06-01T04:00:00+02:00";"+02:00";2016-06-01 04:00:00;352,833333333
"2016-06-01T05:00:00+02:00";"+02:00";2016-06-01 05:00:00;337,833333333
"2016-06-01T06:00:00+02:00";"+02:00";2016-06-01 06:00:00;339,333333333
"2016-06-01T07:00:00+02:00";"+02:00";2016-06-01 07:00:00;392,166666667
"2016-06-01T08:00:00+02:00";"+02:00";2016-06-01 08:00:00;463,833333333
"2016-06-01T09:00:00+02:00";"+02:00";2016-06-01 09:00:00;520,166666667
"2016-06-01T10:00:00+02:00";"+02:00";2016-06-01 10:00:00;499,166666667
"2016-06-01T11:00:00+02:00";"+02:00";2016-06-01 11:00:00;489,666666667
"2016-06-01T12:00:00+02:00";"+02:00";2016-06-01 12:00:00;530
"2016-06-01T13:00:00+02:00";"+02:00";2016-06-01 13:00:00;491
"2016-06-01T14:00:00+02:00";"+02:00";2016-06-01 14:00:00;454,5
"2016-06-01T15:00:00+02:00";"+02:00";2016-06-01 15:00:00;429,5
"2016-06-01T16:00:00+02:00";"+02:00";2016-06-01 16:00:00;419,333333333
"2016-06-01T17:00:00+02:00";"+02:00";2016-06-01 17:00:00;414,166666667
"2016-06-01T18:00:00+02:00";"+02:00";2016-06-01 18:00:00;440,666666667
"2016-06-01T19:00:00+02:00";"+02:00";2016-06-01 19:00:00;503
"2016-06-01T20:00:00+02:00";"+02:00";2016-06-01 20:00:00;500,833333333
"2016-06-01T21:00:00+02:00";"+02:00";2016-06-01 21:00:00;482,666666667
"2016-06-01T22:00:00+02:00";"+02:00";2016-06-01 22:00:00;791,5
"2016-06-01T23:00:00+02:00";"+02:00";2016-06-01 23:00:00;803,5
"2016-06-02T00:00:00+02:00";"+02:00";2016-06-02 00:00:00;617
"2016-06-02T01:00:00+02:00";"+02:00";2016-06-02 01:00:00;449,666666667
"2016-06-02T02:00:00+02:00";"+02:00";2016-06-02 02:00:00;390,833333333
"2016-06-02T03:00:00+02:00";"+02:00";2016-06-02 03:00:00;377,5
"2016-06-02T04:00:00+02:00";"+02:00";2016-06-02 04:00:00;378,833333333
"2016-06-02T05:00:00+02:00";"+02:00";2016-06-02 05:00:00;340
"2016-06-02T06:00:00+02:00";"+02:00";2016-06-02 06:00:00;333
"2016-06-02T07:00:00+02:00";"+02:00";2016-06-02 07:00:00;392,333333333
"2016-06-02T08:00:00+02:00";"+02:00";2016-06-02 08:00:00;478
"2016-06-02T09:00:00+02:00";"+02:00";2016-06-02 09:00:00;525,166666667
"2016-06-02T10:00:00+02:00";"+02:00";2016-06-02 10:00:00;523,833333333
"2016-06-02T11:00:00+02:00";"+02:00";2016-06-02 11:00:00;526
"2016-06-02T12:00:00+02:00";"+02:00";2016-06-02 12:00:00;564,333333333
"2016-06-02T13:00:00+02:00";"+02:00";2016-06-02 13:00:00;520,333333333
"2016-06-02T14:00:00+02:00";"+02:00";2016-06-02 14:00:00;461,5
"2016-06-02T15:00:00+02:00";"+02:00";2016-06-02 15:00:00;427,666666667
"2016-06-02T16:00:00+02:00";"+02:00";2016-06-02 16:00:00;429,5
"2016-06-02T17:00:00+02:00";"+02:00";2016-06-02 17:00:00;426,333333333
"2016-06-02T18:00:00+02:00";"+02:00";2016-06-02 18:00:00;452,166666667
"2016-06-02T19:00:00+02:00";"+02:00";2016-06-02 19:00:00;513,666666667
"2016-06-02T20:00:00+02:00";"+02:00";2016-06-02 20:00:00;495,166666667
"2016-06-02T21:00:00+02:00";"+02:00";2016-06-02 21:00:00;476,166666667
"2016-06-02T22:00:00+02:00";"+02:00";2016-06-02 22:00:00;773,333333333
"2016-06-02T23:00:00+02:00";"+02:00";2016-06-02 23:00:00;779,333333333
"2016-06-03T00:00:00+02:00";"+02:00";2016-06-03 00:00:00;611,166666667
"2016-06-03T01:00:00+02:00";"+02:00";2016-06-03 01:00:00;458,333333333
"2016-06-03T02:00:00+02:00";"+02:00";2016-06-03 02:00:00;393,5
"2016-06-03T03:00:00+02:00";"+02:00";2016-06-03 03:00:00;383
"2016-06-03T04:00:00+02:00";"+02:00";2016-06-03 04:00:00;373,333333333
"2016-06-03T05:00:00+02:00";"+02:00";2016-06-03 05:00:00;370,166666667
"2016-06-03T06:00:00+02:00";"+02:00";2016-06-03 06:00:00;353,833333333
"2016-06-03T07:00:00+02:00";"+02:00";2016-06-03 07:00:00;416,166666667
"2016-06-03T08:00:00+02:00";"+02:00";2016-06-03 08:00:00;502,5
"2016-06-03T09:00:00+02:00";"+02:00";2016-06-03 09:00:00;520,666666667
"2016-06-03T10:00:00+02:00";"+02:00";2016-06-03 10:00:00;499
"2016-06-03T11:00:00+02:00";"+02:00";2016-06-03 11:00:00;542,5
"2016-06-03T12:00:00+02:00";"+02:00";2016-06-03 12:00:00;567,5
"2016-06-03T13:00:00+02:00";"+02:00";2016-06-03 13:00:00;542,833333333
"2016-06-03T14:00:00+02:00";"+02:00";2016-06-03 14:00:00;489,333333333
"2016-06-03T15:00:00+02:00";"+02:00";2016-06-03 15:00:00;472
"2016-06-03T16:00:00+02:00";"+02:00";2016-06-03 16:00:00;452,833333333
"2016-06-03T17:00:00+02:00";"+02:00";2016-06-03 17:00:00;434,833333333
"2016-06-03T18:00:00+02:00";"+02:00";2016-06-03 18:00:00;463,833333333
"2016-06-03T19:00:00+02:00";"+02:00";2016-06-03 19:00:00;506,5
"2016-06-03T20:00:00+02:00";"+02:00";2016-06-03 20:00:00;516
"2016-06-03T21:00:00+02:00";"+02:00";2016-06-03 21:00:00;509,666666667
"2016-06-03T22:00:00+02:00";"+02:00";2016-06-03 22:00:00;858,833333333
"2016-06-03T23:00:00+02:00";"+02:00";2016-06-03 23:00:00;855
"2016-06-04T00:00:00+02:00";"+02:00";2016-06-04 00:00:00;659,5
"2016-06-04T01:00:00+02:00";"+02:00";2016-06-04 01:00:00;496,666666667
"2016-06-04T02:00:00+02:00";"+02:00";2016-06-04 02:00:00;443,5
"2016-06-04T03:00:00+02:00";"+02:00";2016-06-04 03:00:00;406,333333333
"2016-06-04T04:00:00+02:00";"+02:00";2016-06-04 04:00:00;397
"2016-06-04T05:00:00+02:00";"+02:00";2016-06-04 05:00:00;387
"2016-06-04T06:00:00+02:00";"+02:00";2016-06-04 06:00:00;377,333333333
"2016-06-04T07:00:00+02:00";"+02:00";2016-06-04 07:00:00;402,166666667
"2016-06-04T08:00:00+02:00";"+02:00";2016-06-04 08:00:00;508
"2016-06-04T09:00:00+02:00";"+02:00";2016-06-04 09:00:00;548
"2016-06-04T10:00:00+02:00";"+02:00";2016-06-04 10:00:00;563,166666667
"2016-06-04T11:00:00+02:00";"+02:00";2016-06-04 11:00:00;580,833333333
"2016-06-04T12:00:00+02:00";"+02:00";2016-06-04 12:00:00;582,5
"2016-06-04T13:00:00+02:00";"+02:00";2016-06-04 13:00:00;551,833333333
"2016-06-04T14:00:00+02:00";"+02:00";2016-06-04 14:00:00;502,833333333
"2016-06-04T15:00:00+02:00";"+02:00";2016-06-04 15:00:00;497,5
"2016-06-04T16:00:00+02:00";"+02:00";2016-06-04 16:00:00;479,166666667
"2016-06-04T17:00:00+02:00";"+02:00";2016-06-04 17:00:00;475
"2016-06-04T18:00:00+02:00";"+02:00";2016-06-04 18:00:00;517,166666667
"2016-06-04T19:00:00+02:00";"+02:00";2016-06-04 19:00:00;562,333333333
"2016-06-04T20:00:00+02:00";"+02:00";2016-06-04 20:00:00;530,166666667
"2016-06-04T21:00:00+02:00";"+02:00";2016-06-04 21:00:00;556
"2016-06-04T22:00:00+02:00";"+02:00";2016-06-04 22:00:00;838,5
"2016-06-04T23:00:00+02:00";"+02:00";2016-06-04 23:00:00;853
"2016-06-05T00:00:00+02:00";"+02:00";2016-06-05 00:00:00;682,166666667
"2016-06-05T01:00:00+02:00";"+02:00";2016-06-05 01:00:00;495
"2016-06-05T02:00:00+02:00";"+02:00";2016-06-05 02:00:00;445,666666667
"2016-06-05T03:00:00+02:00";"+02:00";2016-06-05 03:00:00;420,5
"2016-06-05T04:00:00+02:00";"+02:00";2016-06-05 04:00:00;390,5
"2016-06-05T05:00:00+02:00";"+02:00";2016-06-05 05:00:00;371,833333333
"2016-06-05T06:00:00+02:00";"+02:00";2016-06-05 06:00:00;362,833333333
"2016-06-05T07:00:00+02:00";"+02:00";2016-06-05 07:00:00;397,833333333
"2016-06-05T08:00:00+02:00";"+02:00";2016-06-05 08:00:00;470,5
"2016-06-05T09:00:00+02:00";"+02:00";2016-06-05 09:00:00;527
"2016-06-05T10:00:00+02:00";"+02:00";2016-06-05 10:00:00;582,166666667
"2016-06-05T11:00:00+02:00";"+02:00";2016-06-05 11:00:00;604
"2016-06-05T12:00:00+02:00";"+02:00";2016-06-05 12:00:00;628,333333333
"2016-06-05T13:00:00+02:00";"+02:00";2016-06-05 13:00:00;546
"2016-06-05T14:00:00+02:00";"+02:00";2016-06-05 14:00:00;485
"2016-06-05T15:00:00+02:00";"+02:00";2016-06-05 15:00:00;467
"2016-06-05T16:00:00+02:00";"+02:00";2016-06-05 16:00:00;427,666666667
"2016-06-05T17:00:00+02:00";"+02:00";2016-06-05 17:00:00;389,166666667
"2016-06-05T18:00:00+02:00";"+02:00";2016-06-05 18:00:00;419
"2016-06-05T19:00:00+02:00";"+02:00";2016-06-05 19:00:00;429,166666667
"2016-06-05T20:00:00+02:00";"+02:00";2016-06-05 20:00:00;449,666666667
"2016-06-05T21:00:00+02:00";"+02:00";2016-06-05 21:00:00;435
"2016-06-05T22:00:00+02:00";"+02:00";2016-06-05 22:00:00;744,333333333
"2016-06-05T23:00:00+02:00";"+02:00";2016-06-05 23:00:00;781,833333333
"2016-06-06T00:00:00+02:00";"+02:00";2016-06-06 00:00:00;581,166666667
"2016-06-06T01:00:00+02:00";"+02:00";2016-06-06 01:00:00;455
"2016-06-06T02:00:00+02:00";"+02:00";2016-06-06 02:00:00;405
"2016-06-06T03:00:00+02:00";"+02:00";2016-06-06 03:00:00;367,166666667
"2016-06-06T04:00:00+02:00";"+02:00";2016-06-06 04:00:00;356,166666667
"2016-06-06T05:00:00+02:00";"+02:00";2016-06-06 05:00:00;338,333333333
"2016-06-06T06:00:00+02:00";"+02:00";2016-06-06 06:00:00;334,833333333
"2016-06-06T07:00:00+02:00";"+02:00";2016-06-06 07:00:00;376
"2016-06-06T08:00:00+02:00";"+02:00";2016-06-06 08:00:00;450
"2016-06-06T09:00:00+02:00";"+02:00";2016-06-06 09:00:00;477,5
"2016-06-06T10:00:00+02:00";"+02:00";2016-06-06 10:00:00;486,333333333
"2016-06-06T11:00:00+02:00";"+02:00";2016-06-06 11:00:00;507,833333333
"2016-06-06T12:00:00+02:00";"+02:00";2016-06-06 12:00:00;531,333333333
"2016-06-06T13:00:00+02:00";"+02:00";2016-06-06 13:00:00;455,5
"2016-06-06T14:00:00+02:00";"+02:00";2016-06-06 14:00:00;432,5
"2016-06-06T15:00:00+02:00";"+02:00";2016-06-06 15:00:00;412,666666667
"2016-06-06T16:00:00+02:00";"+02:00";2016-06-06 16:00:00;407,333333333
"2016-06-06T17:00:00+02:00";"+02:00";2016-06-06 17:00:00;389,5
"2016-06-06T18:00:00+02:00";"+02:00";2016-06-06 18:00:00;406,333333333
"2016-06-06T19:00:00+02:00";"+02:00";2016-06-06 19:00:00;461,166666667
"2016-06-06T20:00:00+02:00";"+02:00";2016-06-06 20:00:00;455,333333333
"2016-06-06T21:00:00+02:00";"+02:00";2016-06-06 21:00:00;451,333333333
"2016-06-06T22:00:00+02:00";"+02:00";2016-06-06 22:00:00;748,333333333
"2016-06-06T23:00:00+02:00";"+02:00";2016-06-06 23:00:00;724,333333333
"2016-06-07T00:00:00+02:00";"+02:00";2016-06-07 00:00:00;530,833333333
"2016-06-07T01:00:00+02:00";"+02:00";2016-06-07 01:00:00;437,833333333
"2016-06-07T02:00:00+02:00";"+02:00";2016-06-07 02:00:00;376,333333333
"2016-06-07T03:00:00+02:00";"+02:00";2016-06-07 03:00:00;342,833333333
"2016-06-07T04:00:00+02:00";"+02:00";2016-06-07 04:00:00;345,5
"2016-06-07T05:00:00+02:00";"+02:00";2016-06-07 05:00:00;321,333333333
"2016-06-07T06:00:00+02:00";"+02:00";2016-06-07 06:00:00;332,666666667
"2016-06-07T07:00:00+02:00";"+02:00";2016-06-07 07:00:00;408
"2016-06-07T08:00:00+02:00";"+02:00";2016-06-07 08:00:00;444,166666667
"2016-06-07T09:00:00+02:00";"+02:00";2016-06-07 09:00:00;502,5
"2016-06-07T10:00:00+02:00";"+02:00";2016-06-07 10:00:00;504,5
"2016-06-07T11:00:00+02:00";"+02:00";2016-06-07 11:00:00;532,166666667
"2016-06-07T12:00:00+02:00";"+02:00";2016-06-07 12:00:00;563,333333333
"2016-06-07T13:00:00+02:00";"+02:00";2016-06-07 13:00:00;483,833333333
"2016-06-07T14:00:00+02:00";"+02:00";2016-06-07 14:00:00;427
"2016-06-07T15:00:00+02:00";"+02:00";2016-06-07 15:00:00;450,166666667
"2016-06-07T16:00:00+02:00";"+02:00";2016-06-07 16:00:00;410,5
"2016-06-07T17:00:00+02:00";"+02:00";2016-06-07 17:00:00;379,666666667
"2016-06-07T18:00:00+02:00";"+02:00";2016-06-07 18:00:00;431,5
"2016-06-07T19:00:00+02:00";"+02:00";2016-06-07 19:00:00;468,666666667
"2016-06-07T20:00:00+02:00";"+02:00";2016-06-07 20:00:00;435,5
"2016-06-07T21:00:00+02:00";"+02:00";2016-06-07 21:00:00;444
"2016-06-07T22:00:00+02:00";"+02:00";2016-06-07 22:00:00;760,666666667
"2016-06-07T23:00:00+02:00";"+02:00";2016-06-07 23:00:00;753,666666667
"2016-06-08T00:00:00+02:00";"+02:00";2016-06-08 00:00:00;531
"2016-06-08T01:00:00+02:00";"+02:00";2016-06-08 01:00:00;440,166666667
"2016-06-08T02:00:00+02:00";"+02:00";2016-06-08 02:00:00;372,166666667
"2016-06-08T03:00:00+02:00";"+02:00";2016-06-08 03:00:00;342,666666667
"2016-06-08T04:00:00+02:00";"+02:00";2016-06-08 04:00:00;343
"2016-06-08T05:00:00+02:00";"+02:00";2016-06-08 05:00:00;331
"2016-06-08T06:00:00+02:00";"+02:00";2016-06-08 06:00:00;335,833333333
"2016-06-08T07:00:00+02:00";"+02:00";2016-06-08 07:00:00;404,833333333
"2016-06-08T08:00:00+02:00";"+02:00";2016-06-08 08:00:00;448,166666667
"2016-06-08T09:00:00+02:00";"+02:00";2016-06-08 09:00:00;512,5
"2016-06-08T10:00:00+02:00";"+02:00";2016-06-08 10:00:00;532,666666667
"2016-06-08T11:00:00+02:00";"+02:00";2016-06-08 11:00:00;539,5
"2016-06-08T12:00:00+02:00";"+02:00";2016-06-08 12:00:00;556,333333333
"2016-06-08T13:00:00+02:00";"+02:00";2016-06-08 13:00:00;522,5
"2016-06-08T14:00:00+02:00";"+02:00";2016-06-08 14:00:00;485,333333333
"2016-06-08T15:00:00+02:00";"+02:00";2016-06-08 15:00:00;486,666666667
"2016-06-08T16:00:00+02:00";"+02:00";2016-06-08 16:00:00;458,833333333
"2016-06-08T17:00:00+02:00";"+02:00";2016-06-08 17:00:00;418,5
"2016-06-08T18:00:00+02:00";"+02:00";2016-06-08 18:00:00;451,166666667
"2016-06-08T19:00:00+02:00";"+02:00";2016-06-08 19:00:00;488,833333333
"2016-06-08T20:00:00+02:00";"+02:00";2016-06-08 20:00:00;478
"2016-06-08T21:00:00+02:00";"+02:00";2016-06-08 21:00:00;466,333333333
"2016-06-08T22:00:00+02:00";"+02:00";2016-06-08 22:00:00;746,666666667
"2016-06-08T23:00:00+02:00";"+02:00";2016-06-08 23:00:00;727,166666667
"2016-06-09T00:00:00+02:00";"+02:00";2016-06-09 00:00:00;527
"2016-06-09T01:00:00+02:00";"+02:00";2016-06-09 01:00:00;451,666666667
"2016-06-09T02:00:00+02:00";"+02:00";2016-06-09 02:00:00;386
"2016-06-09T03:00:00+02:00";"+02:00";2016-06-09 03:00:00;352,166666667
"2016-06-09T04:00:00+02:00";"+02:00";2016-06-09 04:00:00;347
"2016-06-09T05:00:00+02:00";"+02:00";2016-06-09 05:00:00;322,666666667
"2016-06-09T06:00:00+02:00";"+02:00";2016-06-09 06:00:00;337,333333333
"2016-06-09T07:00:00+02:00";"+02:00";2016-06-09 07:00:00;384,5
"2016-06-09T08:00:00+02:00";"+02:00";2016-06-09 08:00:00;477,5
"2016-06-09T09:00:00+02:00";"+02:00";2016-06-09 09:00:00;525,166666667
"2016-06-09T10:00:00+02:00";"+02:00";2016-06-09 10:00:00;506,666666667
"2016-06-09T11:00:00+02:00";"+02:00";2016-06-09 11:00:00;521,333333333
"2016-06-09T12:00:00+02:00";"+02:00";2016-06-09 12:00:00;580,833333333
"2016-06-09T13:00:00+02:00";"+02:00";2016-06-09 13:00:00;520
"2016-06-09T14:00:00+02:00";"+02:00";2016-06-09 14:00:00;445
"2016-06-09T15:00:00+02:00";"+02:00";2016-06-09 15:00:00;454,833333333
"2016-06-09T16:00:00+02:00";"+02:00";2016-06-09 16:00:00;421,166666667
"2016-06-09T17:00:00+02:00";"+02:00";2016-06-09 17:00:00;414,5
"2016-06-09T18:00:00+02:00";"+02:00";2016-06-09 18:00:00;472,666666667
"2016-06-09T19:00:00+02:00";"+02:00";2016-06-09 19:00:00;511,666666667
"2016-06-09T20:00:00+02:00";"+02:00";2016-06-09 20:00:00;511
"2016-06-09T21:00:00+02:00";"+02:00";2016-06-09 21:00:00;474,833333333
"2016-06-09T22:00:00+02:00";"+02:00";2016-06-09 22:00:00;770
"2016-06-09T23:00:00+02:00";"+02:00";2016-06-09 23:00:00;764,5
"2016-06-10T00:00:00+02:00";"+02:00";2016-06-10 00:00:00;568,666666667
"2016-06-10T01:00:00+02:00";"+02:00";2016-06-10 01:00:00;446,166666667
"2016-06-10T02:00:00+02:00";"+02:00";2016-06-10 02:00:00;396,666666667
"2016-06-10T03:00:00+02:00";"+02:00";2016-06-10 03:00:00;349,333333333
"2016-06-10T04:00:00+02:00";"+02:00";2016-06-10 04:00:00;354,833333333
"2016-06-10T05:00:00+02:00";"+02:00";2016-06-10 05:00:00;341,166666667
"2016-06-10T06:00:00+02:00";"+02:00";2016-06-10 06:00:00;325
"2016-06-10T07:00:00+02:00";"+02:00";2016-06-10 07:00:00;385
"2016-06-10T08:00:00+02:00";"+02:00";2016-06-10 08:00:00;454,333333333
"2016-06-10T09:00:00+02:00";"+02:00";2016-06-10 09:00:00;477,666666667
"2016-06-10T10:00:00+02:00";"+02:00";2016-06-10 10:00:00;495,166666667
"2016-06-10T11:00:00+02:00";"+02:00";2016-06-10 11:00:00;527
"2016-06-10T12:00:00+02:00";"+02:00";2016-06-10 12:00:00;553,666666667
"2016-06-10T13:00:00+02:00";"+02:00";2016-06-10 13:00:00;509,833333333
"2016-06-10T14:00:00+02:00";"+02:00";2016-06-10 14:00:00;470
"2016-06-10T15:00:00+02:00";"+02:00";2016-06-10 15:00:00;466,833333333
"2016-06-10T16:00:00+02:00";"+02:00";2016-06-10 16:00:00;442,5
"2016-06-10T17:00:00+02:00";"+02:00";2016-06-10 17:00:00;406,833333333
"2016-06-10T18:00:00+02:00";"+02:00";2016-06-10 18:00:00;455,333333333
"2016-06-10T19:00:00+02:00";"+02:00";2016-06-10 19:00:00;489,833333333
"2016-06-10T20:00:00+02:00";"+02:00";2016-06-10 20:00:00;469,666666667
"2016-06-10T21:00:00+02:00";"+02:00";2016-06-10 21:00:00;461
"2016-06-10T22:00:00+02:00";"+02:00";2016-06-10 22:00:00;771
"2016-06-10T23:00:00+02:00";"+02:00";2016-06-10 23:00:00;746,333333333
"2016-06-11T00:00:00+02:00";"+02:00";2016-06-11 00:00:00;571,5
"2016-06-11T01:00:00+02:00";"+02:00";2016-06-11 01:00:00;431
"2016-06-11T02:00:00+02:00";"+02:00";2016-06-11 02:00:00;406,666666667
"2016-06-11T03:00:00+02:00";"+02:00";2016-06-11 03:00:00;363,833333333
"2016-06-11T04:00:00+02:00";"+02:00";2016-06-11 04:00:00;353
"2016-06-11T05:00:00+02:00";"+02:00";2016-06-11 05:00:00;341,5
"2016-06-11T06:00:00+02:00";"+02:00";2016-06-11 06:00:00;328,833333333
"2016-06-11T07:00:00+02:00";"+02:00";2016-06-11 07:00:00;333,333333333
"2016-06-11T08:00:00+02:00";"+02:00";2016-06-11 08:00:00;426,5
"2016-06-11T09:00:00+02:00";"+02:00";2016-06-11 09:00:00;491,5
"2016-06-11T10:00:00+02:00";"+02:00";2016-06-11 10:00:00;548,333333333
"2016-06-11T11:00:00+02:00";"+02:00";2016-06-11 11:00:00;538,833333333
"2016-06-11T12:00:00+02:00";"+02:00";2016-06-11 12:00:00;560,333333333
"2016-06-11T13:00:00+02:00";"+02:00";2016-06-11 13:00:00;517,5
"2016-06-11T14:00:00+02:00";"+02:00";2016-06-11 14:00:00;439,166666667
"2016-06-11T15:00:00+02:00";"+02:00";2016-06-11 15:00:00;446
"2016-06-11T16:00:00+02:00";"+02:00";2016-06-11 16:00:00;426,833333333
"2016-06-11T17:00:00+02:00";"+02:00";2016-06-11 17:00:00;415,833333333
"2016-06-11T18:00:00+02:00";"+02:00";2016-06-11 18:00:00;463,166666667
"2016-06-11T19:00:00+02:00";"+02:00";2016-06-11 19:00:00;533,166666667
"2016-06-11T20:00:00+02:00";"+02:00";2016-06-11 20:00:00;512
"2016-06-11T21:00:00+02:00";"+02:00";2016-06-11 21:00:00;506,166666667
"2016-06-11T22:00:00+02:00";"+02:00";2016-06-11 22:00:00;785,666666667
"2016-06-11T23:00:00+02:00";"+02:00";2016-06-11 23:00:00;766
"2016-06-12T00:00:00+02:00";"+02:00";2016-06-12 00:00:00;561,333333333
"2016-06-12T01:00:00+02:00";"+02:00";2016-06-12 01:00:00;479,666666667
"2016-06-12T02:00:00+02:00";"+02:00";2016-06-12 02:00:00;423
"2016-06-12T03:00:00+02:00";"+02:00";2016-06-12 03:00:00;371,333333333
"2016-06-12T04:00:00+02:00";"+02:00";2016-06-12 04:00:00;351,333333333
"2016-06-12T05:00:00+02:00";"+02:00";2016-06-12 05:00:00;339,5
"2016-06-12T06:00:00+02:00";"+02:00";2016-06-12 06:00:00;329,666666667
"2016-06-12T07:00:00+02:00";"+02:00";2016-06-12 07:00:00;337
"2016-06-12T08:00:00+02:00";"+02:00";2016-06-12 08:00:00;415,333333333
"2016-06-12T09:00:00+02:00";"+02:00";2016-06-12 09:00:00;481
"2016-06-12T10:00:00+02:00";"+02:00";2016-06-12 10:00:00;562,333333333
"2016-06-12T11:00:00+02:00";"+02:00";2016-06-12 11:00:00;598
"2016-06-12T12:00:00+02:00";"+02:00";2016-06-12 12:00:00;611,5
"2016-06-12T13:00:00+02:00";"+02:00";2016-06-12 13:00:00;545,5
"2016-06-12T14:00:00+02:00";"+02:00";2016-06-12 14:00:00;477,666666667
"2016-06-12T15:00:00+02:00";"+02:00";2016-06-12 15:00:00;453,333333333
"2016-06-12T16:00:00+02:00";"+02:00";2016-06-12 16:00:00;418,333333333
"2016-06-12T17:00:00+02:00";"+02:00";2016-06-12 17:00:00;385,166666667
"2016-06-12T18:00:00+02:00";"+02:00";2016-06-12 18:00:00;417,666666667
"2016-06-12T19:00:00+02:00";"+02:00";2016-06-12 19:00:00;461,666666667
"2016-06-12T20:00:00+02:00";"+02:00";2016-06-12 20:00:00;445,833333333
"2016-06-12T21:00:00+02:00";"+02:00";2016-06-12 21:00:00;435,166666667
"2016-06-12T22:00:00+02:00";"+02:00";2016-06-12 22:00:00;725,833333333
"2016-06-12T23:00:00+02:00";"+02:00";2016-06-12 23:00:00;741,333333333
"2016-06-13T00:00:00+02:00";"+02:00";2016-06-13 00:00:00;536,333333333
"2016-06-13T01:00:00+02:00";"+02:00";2016-06-13 01:00:00;448,833333333
"2016-06-13T02:00:00+02:00";"+02:00";2016-06-13 02:00:00;408,166666667
"2016-06-13T03:00:00+02:00";"+02:00";2016-06-13 03:00:00;345,166666667
"2016-06-13T04:00:00+02:00";"+02:00";2016-06-13 04:00:00;342,333333333
"2016-06-13T05:00:00+02:00";"+02:00";2016-06-13 05:00:00;329,833333333
"2016-06-13T06:00:00+02:00";"+02:00";2016-06-13 06:00:00;301,166666667
"2016-06-13T07:00:00+02:00";"+02:00";2016-06-13 07:00:00;341,166666667
"2016-06-13T08:00:00+02:00";"+02:00";2016-06-13 08:00:00;420,5
"2016-06-13T09:00:00+02:00";"+02:00";2016-06-13 09:00:00;483,5
"2016-06-13T10:00:00+02:00";"+02:00";2016-06-13 10:00:00;487,166666667
"2016-06-13T11:00:00+02:00";"+02:00";2016-06-13 11:00:00;531
"2016-06-13T12:00:00+02:00";"+02:00";2016-06-13 12:00:00;556,666666667
"2016-06-13T13:00:00+02:00";"+02:00";2016-06-13 13:00:00;523,666666667
"2016-06-13T14:00:00+02:00";"+02:00";2016-06-13 14:00:00;493
"2016-06-13T15:00:00+02:00";"+02:00";2016-06-13 15:00:00;478,166666667
"2016-06-13T16:00:00+02:00";"+02:00";2016-06-13 16:00:00;471
"2016-06-13T17:00:00+02:00";"+02:00";2016-06-13 17:00:00;436,666666667
"2016-06-13T18:00:00+02:00";"+02:00";2016-06-13 18:00:00;444,666666667
"2016-06-13T19:00:00+02:00";"+02:00";2016-06-13 19:00:00;501,666666667
"2016-06-13T20:00:00+02:00";"+02:00";2016-06-13 20:00:00;485,833333333
"2016-06-13T21:00:00+02:00";"+02:00";2016-06-13 21:00:00;463,5
"2016-06-13T22:00:00+02:00";"+02:00";2016-06-13 22:00:00;743,333333333
"2016-06-13T23:00:00+02:00";"+02:00";2016-06-13 23:00:00;735,166666667
"2016-06-14T00:00:00+02:00";"+02:00";2016-06-14 00:00:00;530,333333333
"2016-06-14T01:00:00+02:00";"+02:00";2016-06-14 01:00:00;447,666666667
"2016-06-14T02:00:00+02:00";"+02:00";2016-06-14 02:00:00;389
"2016-06-14T03:00:00+02:00";"+02:00";2016-06-14 03:00:00;343,5
"2016-06-14T04:00:00+02:00";"+02:00";2016-06-14 04:00:00;345,333333333
"2016-06-14T05:00:00+02:00";"+02:00";2016-06-14 05:00:00;330
"2016-06-14T06:00:00+02:00";"+02:00";2016-06-14 06:00:00;320,166666667
"2016-06-14T07:00:00+02:00";"+02:00";2016-06-14 07:00:00;379,833333333
"2016-06-14T08:00:00+02:00";"+02:00";2016-06-14 08:00:00;462,666666667
"2016-06-14T09:00:00+02:00";"+02:00";2016-06-14 09:00:00;519,833333333
"2016-06-14T10:00:00+02:00";"+02:00";2016-06-14 10:00:00;529
"2016-06-14T11:00:00+02:00";"+02:00";2016-06-14 11:00:00;519
"2016-06-14T12:00:00+02:00";"+02:00";2016-06-14 12:00:00;557,5
"2016-06-14T13:00:00+02:00";"+02:00";2016-06-14 13:00:00;487,833333333
"2016-06-14T14:00:00+02:00";"+02:00";2016-06-14 14:00:00;435,833333333
"2016-06-14T15:00:00+02:00";"+02:00";2016-06-14 15:00:00;458,5
"2016-06-14T16:00:00+02:00";"+02:00";2016-06-14 16:00:00;430,833333333
"2016-06-14T17:00:00+02:00";"+02:00";2016-06-14 17:00:00;391,166666667
"2016-06-14T18:00:00+02:00";"+02:00";2016-06-14 18:00:00;426,333333333
"2016-06-14T19:00:00+02:00";"+02:00";2016-06-14 19:00:00;477,666666667
"2016-06-14T20:00:00+02:00";"+02:00";2016-06-14 20:00:00;443
"2016-06-14T21:00:00+02:00";"+02:00";2016-06-14 21:00:00;445
